timestamp,dpid,packet_count,byte_count,packet_rate,byte_rate,flow_duration_sec,ip_src_count,ip_src_entropy,avg_packet_size,std_packet_size,port_status,rx_dropped,tx_dropped,label
1790311438.03,1,0,0,0.00,0.00,1.29,0,0.0000,0.00,0.00,1,0,0,normal
1790311440.03,1,0,0,0.00,0.00,3.29,0,0.0000,0.00,0.00,1,0,0,normal
1790311442.03,1,0,0,0.00,0.00,5.30,0,0.0000,0.00,0.00,1,0,0,normal
1790311444.03,1,82,99558,40.97,49746.53,7.30,0,0.0000,872.49,573.23,1,0,0,normal
1790311446.04,1,302,427358,109.86,163684.60,9.30,0,0.0000,1002.28,662.94,1,0,0,normal
1790311448.04,1,469,658309,83.45,115402.97,11.30,0,0.0000,971.94,624.98,1,0,0,normal
1790311450.04,1,567,780282,48.98,60956.64,13.30,0,0.0000,917.74,597.02,1,0,0,normal
1790311452.04,1,697,973982,64.94,96761.49,15.30,0,0.0000,1003.49,653.22,1,0,0,normal
1790311454.04,1,825,1145399,63.94,85633.19,17.30,0,0.0000,954.00,613.02,1,0,0,normal
1790311456.04,1,862,1177906,18.49,16241.17,19.31,0,0.0000,794.82,549.80,1,0,0,normal
1790311458.05,1,949,1307536,43.48,64785.58,21.31,0,0.0000,1000.78,649.10,1,0,0,normal
1790311460.05,1,1028,1407368,39.46,49860.36,23.31,0,0.0000,925.35,595.13,1,0,0,normal
1790311462.05,1,1028,1407368,0.00,0.00,25.31,0,0.0000,756.18,667.39,1,0,0,normal
1790311464.05,1,1028,1407368,0.00,0.00,27.31,0,0.0000,756.18,667.39,1,0,0,normal
1790311466.06,1,1028,1407368,0.00,0.00,29.32,0,0.0000,756.18,667.39,1,0,0,flash_crowd
1790311468.06,1,1122,1486485,47.01,39570.83,31.32,0,0.0000,774.16,540.77,1,0,0,flash_crowd
1790311470.06,1,1354,1816519,115.69,164577.47,33.32,0,0.0000,970.96,630.83,1,0,0,flash_crowd
1790311472.06,1,1574,2144319,110.07,164009.88,35.33,0,0.0000,997.28,649.99,1,0,0,flash_crowd
1790311474.06,1,1795,2473609,110.38,164459.77,37.33,0,0.0000,1000.14,651.88,1,0,0,flash_crowd
1790311476.07,1,2016,2802899,110.40,164491.34,39.33,0,0.0000,1002.35,653.35,1,0,0,flash_crowd
1790311478.07,1,2236,3130699,109.91,163770.58,41.33,0,0.0000,1004.11,654.53,1,0,0,flash_crowd
1790311480.07,1,2457,3459989,110.30,164344.10,43.33,0,0.0000,1005.54,655.49,1,0,0,flash_crowd
1790311482.07,1,2678,3789279,110.42,164526.99,45.34,0,0.0000,1006.74,656.30,1,0,0,flash_crowd
1790311484.07,1,2899,4118569,110.42,164520.76,47.34,0,0.0000,1007.74,656.98,1,0,0,flash_crowd
1790311486.08,1,3119,4446369,109.79,163579.98,49.34,0,0.0000,1008.60,657.57,1,0,0,flash_crowd
1790311488.08,1,3299,4696692,89.94,125075.16,51.34,0,0.0000,976.17,632.76,1,0,0,flash_crowd
1790311490.08,1,3299,4696692,0.00,0.00,53.35,0,0.0000,768.92,686.81,1,0,0,flash_crowd
1790311492.09,1,3299,4696692,0.00,0.00,55.35,0,0.0000,768.92,686.81,1,0,0,ddos
1790311494.09,1,3299,4696692,0.00,0.00,57.35,0,0.0000,768.92,686.81,1,0,0,ddos
1790311496.09,1,3391,4701636,45.97,2470.49,59.35,0,0.0000,327.50,545.27,1,0,0,ddos
1790311498.10,1,3540,4709682,74.21,4007.30,61.35,0,0.0000,315.81,521.77,1,0,0,ddos
1790311500.10,1,3698,4718214,79.10,4271.28,63.36,0,0.0000,304.41,498.99,1,0,0,ddos
1790311502.10,1,3845,4726152,73.40,3963.61,65.36,0,0.0000,294.67,479.51,1,0,0,ddos
1790311504.10,1,3991,4734036,72.89,3935.93,67.36,0,0.0000,285.72,461.62,1,0,0,ddos
1790311506.10,1,4153,4742784,81.00,4373.82,69.36,0,0.0000,276.54,443.27,1,0,0,ddos
1790311508.11,1,4314,4751478,80.28,4335.11,71.37,0,0.0000,268.11,426.42,1,0,0,ddos
1790311510.11,1,4478,4760334,81.98,4427.05,73.37,0,0.0000,260.16,410.52,1,0,0,ddos
1790311512.11,1,4640,4769082,80.92,4369.66,75.37,0,0.0000,252.86,395.95,1,0,0,ddos
1790311514.11,1,4797,4777560,78.31,4228.74,77.37,0,0.0000,246.27,382.78,1,0,0,ddos
1790311516.12,1,4856,4780746,29.48,1592.01,79.38,0,0.0000,243.91,378.05,1,0,0,ddos
1790311518.12,1,4856,4780746,0.00,0.00,81.38,0,0.0000,291.39,409.12,1,0,0,slow_congestion
1790311520.12,1,4856,4780746,0.00,0.00,83.39,0,0.0000,291.39,409.12,1,0,0,slow_congestion
1790311522.13,1,5167,5220090,155.19,219229.13,85.39,0,0.0000,445.00,559.04,1,0,0,slow_congestion
1790311524.13,1,5513,5735630,172.72,257355.62,87.39,0,0.0000,462.82,586.53,1,0,0,slow_congestion
1790311526.13,1,6121,6598201,303.58,430687.78,89.40,0,0.0000,459.93,571.33,1,0,0,slow_congestion
1790311528.14,1,6813,7629281,345.78,515213.62,91.40,0,0.0000,478.61,598.84,1,0,0,slow_congestion
1790311530.14,1,7704,8913523,445.15,641610.61,93.40,0,0.0000,477.37,592.17,1,0,0,slow_congestion
1790311532.14,1,8743,10461633,518.72,772892.52,95.40,0,0.0000,491.84,612.84,1,0,0,slow_congestion
1790311534.14,1,9917,12168971,586.55,853011.90,97.40,0,0.0000,491.26,609.29,1,0,0,slow_congestion
1790311536.14,1,11301,14231131,691.33,1030080.57,99.41,0,0.0000,502.33,625.00,1,0,0,slow_congestion
1790311538.15,1,12721,16306434,708.47,1035414.31,101.41,0,0.0000,501.49,622.21,1,0,0,slow_congestion
1790311540.15,1,14365,18755994,821.60,1224186.34,103.41,0,0.0000,509.99,634.33,1,0,0,slow_congestion
1790311542.15,1,15198,19979285,415.87,610727.22,105.42,0,0.0000,508.38,630.40,1,0,0,slow_congestion
1790311544.16,1,15198,19979285,0.00,0.00,107.42,0,0.0000,316.34,505.59,1,0,0,link_failure
1790311546.16,1,15199,19979359,0.50,36.92,109.42,0,0.0000,275.94,470.27,1,0,0,link_failure
1790311548.16,1,15437,20311349,118.84,165766.41,111.43,0,0.0000,496.11,612.59,1,0,0,link_failure
1790311550.16,1,15688,20685339,125.50,186989.58,113.43,0,0.0000,512.39,636.97,1,0,0,link_failure
1790311552.17,1,15731,20730108,21.47,22350.95,115.43,0,0.0000,437.97,535.75,0,0,0,link_failure
1790311554.17,1,15732,20730182,0.50,36.98,117.43,0,0.0000,276.77,471.65,0,0,0,link_failure
1790311556.17,1,15734,20730330,1.00,73.94,119.43,0,0.0000,276.74,471.59,0,0,0,link_failure
1790311558.17,1,15736,20730478,1.00,73.97,121.43,0,0.0000,276.71,471.53,0,0,0,link_failure
1790311560.18,1,15737,20730552,0.50,36.91,123.44,0,0.0000,276.70,471.50,0,0,0,link_failure
1790311562.18,1,15738,20730626,0.50,36.94,125.44,0,0.0000,276.69,471.47,0,0,0,link_failure
1790311564.18,1,15738,20730626,0.00,0.00,127.44,0,0.0000,317.23,506.84,1,0,0,link_failure
1790311566.18,1,15827,20840613,44.43,54910.07,129.44,0,0.0000,470.10,575.75,1,0,0,link_failure
1790311568.18,1,15916,20973223,44.47,66257.96,131.45,0,0.0000,512.61,636.86,1,0,0,link_failure
1790311570.19,1,15983,21073053,33.47,49871.79,133.45,0,0.0000,512.72,637.00,1,0,0,normal
1790311572.19,1,16088,21189005,52.50,57971.74,135.45,0,0.0000,448.52,548.23,1,0,0,normal
1790311574.19,1,16301,21506375,106.41,158553.32,137.45,0,0.0000,513.16,637.26,1,0,0,normal
1790311576.19,1,16514,21823745,106.39,158515.40,139.45,0,0.0000,513.50,637.70,1,0,0,normal
1790311578.19,1,16727,22141115,106.41,158548.50,141.45,0,0.0000,513.83,638.13,1,0,0,normal
1790311580.19,1,16808,22243929,40.47,51375.06,143.46,0,0.0000,477.38,584.75,1,0,0,normal
1790311582.20,1,16988,22489507,89.82,122539.31,145.46,0,0.0000,493.16,607.20,1,0,0,normal
1790311584.20,1,17214,22826247,112.95,168295.85,147.46,0,0.0000,514.45,638.70,1,0,0,normal
1790311586.20,1,17401,23086999,93.46,130320.09,149.46,0,0.0000,498.96,614.95,1,0,0,normal
1790311588.20,1,17540,23270063,69.43,91445.50,151.46,0,0.0000,485.94,596.79,1,0,0,normal
1790311590.20,1,17737,23563593,98.38,146590.84,153.47,0,0.0000,515.05,639.29,1,0,0,normal
1790311592.20,1,17825,23675410,43.96,55856.92,155.47,0,0.0000,478.75,586.44,1,0,0,normal
1790311594.21,1,17825,23675410,0.00,0.00,157.47,0,0.0000,320.37,512.05,1,0,0,normal
1790311596.21,1,17825,23675410,0.00,0.00,159.47,0,0.0000,320.37,512.05,1,0,0,normal
1790311598.21,1,17825,23675410,0.00,0.00,161.47,0,0.0000,320.37,512.05,1,0,0,flash_crowd
1790311600.21,1,18028,23902739,101.40,113556.70,163.47,0,0.0000,452.99,554.53,1,0,0,flash_crowd
1790311602.46,1,18372,24415299,153.16,228206.88,165.72,0,0.0000,515.15,639.98,1,0,0,flash_crowd
1790311604.46,1,18567,24705849,97.30,144980.17,167.72,0,0.0000,515.40,640.32,1,0,0,flash_crowd
1790311606.47,1,18890,25187119,161.18,240151.75,169.73,0,0.0000,515.81,640.85,1,0,0,flash_crowd
1790311608.47,1,19084,25476179,96.92,144403.96,171.73,0,0.0000,516.06,641.16,1,0,0,flash_crowd
1790311610.47,1,19342,25860599,128.91,192068.89,173.73,0,0.0000,516.37,641.57,1,0,0,flash_crowd
1790311612.47,1,19601,26246509,129.38,192772.93,175.73,0,0.0000,516.67,641.97,1,0,0,flash_crowd
1790311614.47,1,19859,26630929,128.88,192023.83,177.74,0,0.0000,516.97,642.36,1,0,0,flash_crowd
1790311616.48,1,20117,27015349,128.82,191941.21,179.74,0,0.0000,517.26,642.73,1,0,0,flash_crowd
1790311618.48,1,20376,27401259,129.23,192554.49,181.74,0,0.0000,517.54,643.10,1,0,0,flash_crowd
1790311620.48,1,20471,27523514,47.42,61019.12,183.75,0,0.0000,483.91,594.39,1,0,0,flash_crowd
1790311622.48,1,20471,27523514,0.00,0.00,185.75,0,0.0000,323.31,518.86,1,0,0,ddos
1790311624.48,1,20471,27523514,0.00,0.00,187.75,0,0.0000,323.31,518.86,1,0,0,ddos
1790311626.49,1,20564,27528512,46.46,2496.72,189.75,0,0.0000,277.41,482.01,1,0,0,ddos
1790311628.49,1,20725,27537206,80.46,4344.62,191.75,0,0.0000,275.75,478.18,1,0,0,ddos
1790311630.49,1,20881,27545630,77.91,4207.11,193.75,0,0.0000,274.12,474.55,1,0,0,ddos
1790311632.49,1,21033,27553838,75.89,4097.86,195.75,0,0.0000,272.56,471.06,1,0,0,ddos
1790311634.50,1,21188,27562208,77.38,4178.75,197.76,0,0.0000,270.99,467.56,1,0,0,ddos
1790311636.50,1,21342,27570524,76.97,4156.37,199.76,0,0.0000,269.45,464.12,1,0,0,ddos
1790311638.50,1,21503,27579218,80.43,4342.96,201.76,0,0.0000,267.87,460.59,1,0,0,ddos
1790311640.50,1,21658,27587588,77.46,4182.75,203.76,0,0.0000,266.37,457.24,1,0,0,ddos
1790311642.51,1,21814,27596012,77.76,4198.88,205.77,0,0.0000,264.88,453.91,1,0,0,ddos
1790311644.51,1,21970,27604436,77.95,4209.40,207.77,0,0.0000,263.42,450.64,1,0,0,ddos
1790311646.51,1,22027,27607514,28.49,1538.63,209.77,0,0.0000,262.89,449.45,1,0,0,ddos
1790311648.51,1,22027,27607514,0.00,0.00,211.77,0,0.0000,304.66,481.60,1,0,0,slow_congestion
1790311650.51,1,22029,27607662,1.00,73.93,213.78,0,0.0000,266.18,447.95,1,0,0,slow_congestion
1790311652.52,1,22343,28055732,156.53,223358.69,215.78,0,0.0000,491.74,607.64,1,0,0,slow_congestion
1790311654.52,1,22689,28571272,172.85,257549.93,217.78,0,0.0000,502.81,624.74,1,0,0,slow_congestion
1790311656.52,1,23301,29442651,305.57,435079.20,219.78,0,0.0000,492.63,608.53,1,0,0,slow_congestion
1790311658.53,1,23993,30473731,345.60,514950.75,221.79,0,0.0000,504.69,626.95,1,0,0,slow_congestion
1790311660.53,1,24888,31766783,446.87,645612.99,223.79,0,0.0000,498.29,616.58,1,0,0,slow_congestion
1790311662.53,1,25925,33311913,517.49,771067.47,225.79,0,0.0000,507.17,629.96,1,0,0,slow_congestion
1790311664.54,1,27109,35035574,590.54,859699.14,227.80,0,0.0000,502.77,622.73,1,0,0,slow_congestion
1790311666.54,1,28493,37097734,691.88,1030903.65,229.80,0,0.0000,509.98,633.43,1,0,0,slow_congestion
1790311668.54,1,29914,39174522,709.15,1036415.46,231.80,0,0.0000,506.52,627.76,1,0,0,slow_congestion
1790311670.54,1,31558,41624082,821.70,1224330.18,233.80,0,0.0000,512.74,636.91,1,0,0,slow_congestion
1790311672.55,1,32363,42805653,401.69,589600.90,235.81,0,0.0000,509.88,631.89,1,0,0,slow_congestion
1790311674.55,1,32363,42805653,0.00,0.00,237.81,0,0.0000,318.30,508.85,1,0,0,link_failure
1790311676.55,1,32365,42805801,1.00,73.95,239.81,0,0.0000,277.57,473.34,1,0,0,link_failure
1790311678.55,1,32511,43003550,72.95,98804.28,241.82,0,0.0000,490.91,604.22,1,0,0,link_failure
1790311680.56,1,32657,43221090,72.82,108500.76,243.82,0,0.0000,513.62,637.84,1,0,0,link_failure
1790311682.56,1,32688,43247984,15.46,13413.36,245.82,0,0.0000,410.04,507.82,0,0,0,link_failure
1790311684.57,1,32690,43248132,1.00,73.84,247.83,0,0.0000,277.77,473.59,0,0,2,link_failure
1790311686.57,1,32692,43248280,1.00,73.80,249.84,0,0.0000,277.75,473.57,0,0,2,link_failure
1790311688.58,1,32693,43248354,0.50,36.88,251.84,0,0.0000,277.75,473.55,0,0,2,link_failure
1790311690.58,1,32694,43248428,0.50,36.98,253.84,0,0.0000,277.74,473.54,0,0,2,link_failure
1790311692.58,1,32694,43248428,0.00,0.00,255.84,0,0.0000,318.49,509.04,0,0,2,link_failure
1790311694.58,1,32695,43248502,0.50,37.02,257.85,0,0.0000,277.73,473.52,1,0,2,link_failure
1790311696.58,1,32695,43248502,0.00,0.00,259.85,0,0.0000,318.48,509.02,1,0,2,link_failure
1790311698.59,1,32695,43248502,0.00,0.00,261.85,0,0.0000,318.48,509.02,1,0,2,link_failure
1790313149.56,1,0,0,0.00,0.00,0.37,0,0.0000,0.00,0.00,1,0,0,link_failure
1790313150.56,1,0,0,0.00,0.00,1.38,0,0.0000,0.00,0.00,1,0,0,link_failure
1790313151.57,1,0,0,0.00,0.00,2.38,0,0.0000,0.00,0.00,1,0,0,link_failure
1790313152.57,1,0,0,0.00,0.00,3.38,0,0.0000,0.00,0.00,1,0,0,link_failure
1790313153.57,1,0,0,0.00,0.00,4.38,0,0.0000,0.00,0.00,1,0,0,normal
1790313154.57,1,0,0,0.00,0.00,5.38,0,0.0000,0.00,0.00,1,0,0,normal
1790313155.57,1,36,31018,35.95,30976.94,6.38,0,0.0000,671.94,439.12,1,0,0,normal
1790313156.57,1,123,160648,86.84,129393.66,7.38,0,0.0000,982.47,649.97,1,0,0,normal
1790313157.58,1,210,290278,86.88,129455.52,8.39,0,0.0000,996.48,659.05,1,0,0,normal
1790313158.58,1,296,418418,85.92,128019.19,9.39,0,0.0000,1002.01,662.76,1,0,0,normal
1790313159.58,1,383,548048,86.90,129481.85,10.39,0,0.0000,1005.02,664.81,1,0,0,normal
1790313160.58,1,470,677678,86.83,129378.48,11.39,0,0.0000,1006.90,666.10,1,0,0,normal
1790313161.58,1,549,777510,78.86,99660.85,12.39,0,0.0000,934.48,602.87,1,0,0,normal
1790313162.58,1,549,777510,0.00,0.00,13.39,0,0.0000,769.88,681.09,1,0,0,normal
1790313163.58,1,637,886008,87.77,108210.08,14.39,0,0.0000,916.95,597.60,1,0,0,normal
1790313164.59,1,753,1058848,115.86,172635.48,15.40,0,0.0000,1005.41,654.51,1,0,0,normal
1790313165.59,1,870,1233178,116.73,173920.44,16.40,0,0.0000,1007.43,655.87,1,0,0,normal
1790313166.59,1,986,1406018,115.76,172484.04,17.40,0,0.0000,1008.94,656.91,1,0,0,normal
1790313167.59,1,1043,1473065,56.97,67007.17,18.40,0,0.0000,904.63,587.53,1,0,0,normal
1790313168.59,1,1043,1473065,0.00,0.00,19.40,0,0.0000,768.82,680.03,1,0,0,normal
1790313169.59,1,1043,1473065,0.00,0.00,20.40,0,0.0000,768.82,680.03,1,0,0,normal
1790313170.59,1,1141,1596463,97.89,123255.65,21.41,0,0.0000,928.24,601.97,1,0,0,normal
1790313171.60,1,1268,1785693,126.77,188889.49,22.41,0,0.0000,1006.83,653.13,1,0,0,normal
1790313172.60,1,1394,1973433,125.86,187532.85,23.41,0,0.0000,1008.16,654.03,1,0,0,normal
1790313173.60,1,1452,2041952,57.89,68383.79,24.41,0,0.0000,905.07,587.54,1,0,0,normal
1790313174.60,1,1452,2041952,0.00,0.00,25.41,0,0.0000,766.92,678.64,1,0,0,normal
1790313175.60,1,1452,2041952,0.00,0.00,26.41,0,0.0000,766.92,678.64,1,0,0,normal
1790313176.60,1,1452,2041952,0.00,0.00,27.41,0,0.0000,766.92,678.64,1,0,0,normal
1790313177.60,1,1452,2041952,0.00,0.00,28.41,0,0.0000,766.92,678.64,1,0,0,flash_crowd
1790313178.60,1,1452,2041952,0.00,0.00,29.42,0,0.0000,766.92,678.64,1,0,0,flash_crowd
1790313179.61,1,1554,2132989,101.85,90899.45,30.42,0,0.0000,800.55,554.50,1,0,0,flash_crowd
1790313180.61,1,1698,2347549,143.50,213812.73,31.42,0,0.0000,1001.51,651.90,1,0,0,flash_crowd
1790313181.61,1,1843,2563599,144.69,215583.76,32.42,0,0.0000,1003.02,652.91,1,0,0,flash_crowd
1790313182.61,1,1987,2778159,143.90,214415.64,33.42,0,0.0000,1004.29,653.76,1,0,0,flash_crowd
1790313183.61,1,2132,2994209,144.78,215722.38,34.42,0,0.0000,1005.40,654.50,1,0,0,flash_crowd
1790313184.62,1,2276,3208769,143.80,214259.17,35.43,0,0.0000,1006.35,655.15,1,0,0,flash_crowd
1790313185.62,1,2421,3424819,144.73,215653.02,36.43,0,0.0000,1007.20,655.72,1,0,0,flash_crowd
1790313186.62,1,2566,3640869,144.79,215738.50,37.43,0,0.0000,1007.94,656.22,1,0,0,flash_crowd
1790313187.62,1,2710,3855429,143.84,214314.28,38.43,0,0.0000,1008.60,656.67,1,0,0,flash_crowd
1790313188.62,1,2855,4071479,144.55,215382.59,39.43,0,0.0000,1009.19,657.08,1,0,0,flash_crowd
